Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
40,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1389.png,640,640,3,67.3
41,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/139.png,640,640,5,67.7
42,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1413.png,640,640,2,67.4
43,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1414.png,640,640,4,67.2
44,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1421.png,640,640,1,67.3
45,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1430.png,640,640,2,69.6
46,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1442.png,640,640,2,67.4
47,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1452.png,640,640,2,67.3
48,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1482.png,640,640,2,67.5
49,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1488.png,640,640,5,67.2
50,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1489.png,640,640,2,67.3
51,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1503.png,640,640,8,67.3
52,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1526.png,640,640,8,67.3
53,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1538.png,640,640,5,71.9
54,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1545.png,640,640,4,67.3
55,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1551.png,640,640,4,67.4
56,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1554.png,640,640,3,67.3
57,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1557.png,640,640,5,67.3
58,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1561.png,640,640,5,67.3
59,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/157.png,640,640,7,67.4
60,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1570.png,640,640,4,68.0
61,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/158.png,640,640,7,67.3
62,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1581.png,640,640,5,67.4
63,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1614.png,640,640,1,67.4
64,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1634.png,640,640,6,67.4
65,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1644.png,640,640,10,67.4
66,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1657.png,640,640,2,67.4
67,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1659.png,640,640,2,67.4
68,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1662.png,640,640,5,72.9
69,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1682.png,640,640,9,73.1
70,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1683.png,640,640,2,67.2
71,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1698.png,640,640,6,67.8
72,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1707.png,640,640,3,67.4
73,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1714.png,640,640,7,67.8
74,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1736.png,640,640,3,67.2
75,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1746.png,640,640,2,67.3
76,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1764.png,640,640,4,67.3
77,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1765.png,640,640,5,67.3
78,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/177.png,640,640,5,67.4
79,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/18.png,640,640,4,67.4
80,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1818.png,640,640,6,67.3
81,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1841.png,640,640,2,67.3
82,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1853.png,640,640,1,67.3
83,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1857.png,640,640,4,67.6
84,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1860.png,640,640,7,67.3
85,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1864.png,640,640,10,67.1
86,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1878.png,640,640,8,67.3
87,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1879.png,640,640,5,67.3
88,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/188.png,640,640,6,67.2
89,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1885.png,640,640,6,67.3
90,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1892.png,640,640,2,72.5
91,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1901.png,640,640,3,68.2
92,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1912.png,640,640,3,67.4
93,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1924.png,640,640,3,67.3
94,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1941.png,640,640,7,67.2
95,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1947.png,640,640,9,67.3
96,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1968.png,640,640,5,68.1
97,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1970.png,640,640,4,67.3
98,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/198.png,640,640,3,67.4
99,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1986.png,640,640,6,67.3
100,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1991.png,640,640,5,67.5
101,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1992.png,640,640,6,70.4
102,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1997.png,640,640,6,71.4
103,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1998.png,640,640,2,67.8
104,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2007.png,640,640,5,67.4
105,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/201.png,640,640,6,67.3
106,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2020.png,640,640,6,67.1
107,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2059.png,640,640,2,71.4
108,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2067.png,640,640,2,67.8
109,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2086.png,640,640,6,67.2
110,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2087.png,640,640,7,67.2
111,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2101.png,640,640,2,67.3
112,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2106.png,640,640,7,67.3
113,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2109.png,640,640,4,67.1
114,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/211.png,640,640,4,67.2
115,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2112.png,640,640,4,68.1
116,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2126.png,640,640,8,68.3
117,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2139.png,640,640,4,67.2
118,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2147.png,640,640,5,67.3
119,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2159.png,640,640,8,67.2
120,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2178.png,640,640,8,71.1
121,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2187.png,640,640,5,67.3
122,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2189.png,640,640,6,70.1
123,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2197.png,640,640,8,67.1
124,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2201.png,640,640,7,67.2
125,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2226.png,640,640,1,67.3
126,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2229.png,640,640,1,67.3
127,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2230.png,640,640,2,67.6
128,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2231.png,640,640,1,67.2
129,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2233.png,640,640,1,67.2
130,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2234.png,640,640,2,67.5
131,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2236.png,640,640,3,67.3
132,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2241.png,640,640,3,70.8
133,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2251.png,640,640,2,67.2
134,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2268.png,640,640,3,67.2
135,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2279.png,640,640,2,67.2
136,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2281.png,640,640,1,67.3
137,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2282.png,640,640,4,67.4
138,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2284.png,640,640,2,68.2
139,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2320.png,640,640,2,67.7
141,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/233.png,640,640,3,67.7
142,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2330.png,640,640,1,67.2
143,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2351.png,640,640,2,71.2
144,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2370.png,640,640,4,67.3
145,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2395.png,640,640,2,68.6
146,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2399.png,640,640,3,67.3
147,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/24.png,640,640,1,67.5
148,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2403.png,640,640,4,67.3
149,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/241.png,640,640,8,67.2
150,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2412.png,640,640,1,67.3
151,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2442.png,640,640,1,68.8
152,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2443.png,640,640,2,67.3
153,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2455.png,640,640,1,67.4
154,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2458.png,640,640,2,67.3
155,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2464.png,640,640,2,67.2
156,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2494.png,640,640,2,72.0
157,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2499.png,640,640,1,67.3
158,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/259.png,640,640,5,67.4
159,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/261.png,640,640,1,67.6
160,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/271.png,640,640,4,67.3
161,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/276.png,640,640,5,67.3
162,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/283.png,640,640,6,67.6
163,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/306.png,640,640,1,67.4
164,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/311.png,640,640,5,67.3
165,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/313.png,640,640,4,67.4
166,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/32.png,640,640,1,67.2
167,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/328.png,640,640,5,67.4
168,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/340.png,640,640,5,67.2
169,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/358.png,640,640,5,67.1
170,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/368.png,640,640,2,67.4
171,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/380.png,640,640,2,67.2
172,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/399.png,640,640,1,67.3
173,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/406.png,640,640,3,67.3
174,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/428.png,640,640,3,67.7
175,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/438.png,640,640,2,67.2
176,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/445.png,640,640,2,67.6
177,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/478.png,640,640,3,71.1
178,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/495.png,640,640,8,67.7
179,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/504.png,640,640,3,67.2
180,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/507.png,640,640,1,67.2
181,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/513.png,640,640,2,67.3
182,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/514.png,640,640,2,67.8
183,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/516.png,640,640,1,67.5
184,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/520.png,640,640,5,67.5
185,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/521.png,640,640,4,67.4
186,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/532.png,640,640,3,67.2
187,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/54.png,640,640,1,68.5
188,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/549.png,640,640,4,67.2
189,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/551.png,640,640,2,67.2
190,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/557.png,640,640,4,67.4
191,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/560.png,640,640,2,67.2
192,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/580.png,640,640,2,67.2
193,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/581.png,640,640,2,67.8
194,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/59.png,640,640,2,67.1
195,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/609.png,640,640,2,67.3
196,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/622.png,640,640,3,67.2
197,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/624.png,640,640,5,68.5
198,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/635.png,640,640,2,67.3
199,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/638.png,640,640,1,67.5
200,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/639.png,640,640,3,67.3
201,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/640.png,640,640,3,67.4
202,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/645.png,640,640,1,69.0
203,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/646.png,640,640,2,67.9
204,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/649.png,640,640,2,68.0
205,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/663.png,640,640,3,67.6
206,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/678.png,640,640,1,67.3
207,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/693.png,640,640,1,67.5
208,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/698.png,640,640,2,67.2
209,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/703.png,640,640,1,67.7
210,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/714.png,640,640,2,67.4
211,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/72.png,640,640,2,67.4
212,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/723.png,640,640,2,67.4
213,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/727.png,640,640,1,67.3
214,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/737.png,640,640,3,67.5
215,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/763.png,640,640,4,67.4
216,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/765.png,640,640,4,68.7
217,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/766.png,640,640,3,67.6
218,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/767.png,640,640,1,67.7
219,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/768.png,640,640,4,67.4
220,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/772.png,640,640,3,67.6
221,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/781.png,640,640,1,67.4
222,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/784.png,640,640,2,67.9
223,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/786.png,640,640,1,67.6
224,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/797.png,640,640,1,67.5
225,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/802.png,640,640,3,67.7
226,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/809.png,640,640,2,67.7
227,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/811.png,640,640,2,67.4
228,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/812.png,640,640,2,67.6
229,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/815.png,640,640,1,67.4
230,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/821.png,640,640,2,67.6
231,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/826.png,640,640,3,68.1
232,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/843.png,640,640,1,67.6
233,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/854.png,640,640,3,68.1
234,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/860.png,640,640,1,67.5
235,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/87.png,640,640,8,68.0
236,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/876.png,640,640,2,67.5
237,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/893.png,640,640,1,73.2
238,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/90.png,640,640,4,69.4
239,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/901.png,640,640,1,67.1
240,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/902.png,640,640,3,67.3
241,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/931.png,640,640,3,67.5
242,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/935.png,640,640,3,67.3
243,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/943.png,640,640,1,67.3
244,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/944.png,640,640,1,67.2
245,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/947.png,640,640,2,67.4
246,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/954.png,640,640,2,67.4
247,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/96.png,640,640,6,70.3
248,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/967.png,640,640,3,68.1
249,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/969.png,640,640,1,67.6
250,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/971.png,640,640,3,68.1
251,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/979.png,640,640,2,68.1
