Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
119,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2159.png,640,640,8,27.4
120,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2178.png,640,640,8,27.3
121,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2187.png,640,640,5,27.3
122,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2189.png,640,640,6,27.2
123,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2197.png,640,640,8,27.3
124,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2201.png,640,640,7,27.3
125,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2226.png,640,640,1,27.4
126,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2229.png,640,640,1,27.5
127,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2230.png,640,640,2,27.6
128,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2231.png,640,640,1,27.2
129,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2233.png,640,640,1,27.3
130,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2234.png,640,640,2,27.3
131,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2236.png,640,640,3,27.4
132,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2241.png,640,640,3,27.5
133,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2251.png,640,640,2,27.3
134,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2268.png,640,640,3,27.6
135,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2279.png,640,640,2,27.3
136,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2281.png,640,640,1,27.9
137,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2282.png,640,640,4,27.4
138,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2284.png,640,640,2,27.3
139,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2320.png,640,640,2,27.7
141,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/233.png,640,640,3,27.5
142,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2330.png,640,640,1,27.5
143,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2351.png,640,640,2,27.4
144,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2370.png,640,640,4,27.4
145,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2395.png,640,640,2,27.4
146,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2399.png,640,640,3,27.3
147,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/24.png,640,640,1,27.5
148,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2403.png,640,640,4,27.5
149,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/241.png,640,640,8,27.3
150,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2412.png,640,640,1,27.9
151,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2442.png,640,640,1,27.9
152,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2443.png,640,640,2,27.9
153,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2455.png,640,640,1,28.2
154,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2458.png,640,640,2,27.3
155,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2464.png,640,640,2,27.9
156,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2494.png,640,640,2,27.7
157,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2499.png,640,640,1,27.4
158,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/259.png,640,640,5,27.5
159,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/261.png,640,640,1,27.6
160,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/271.png,640,640,4,27.4
161,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/276.png,640,640,5,27.6
162,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/283.png,640,640,6,27.6
163,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/306.png,640,640,1,27.4
164,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/311.png,640,640,5,27.4
165,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/313.png,640,640,4,27.5
166,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/32.png,640,640,1,27.5
167,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/328.png,640,640,5,27.9
168,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/340.png,640,640,5,27.3
169,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/358.png,640,640,5,27.5
170,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/368.png,640,640,2,27.6
171,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/380.png,640,640,2,27.3
172,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/399.png,640,640,1,27.4
173,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/406.png,640,640,3,27.4
174,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/428.png,640,640,3,27.5
175,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/438.png,640,640,2,27.3
176,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/445.png,640,640,2,27.3
177,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/478.png,640,640,3,27.3
178,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/495.png,640,640,8,27.8
179,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/504.png,640,640,3,27.3
180,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/507.png,640,640,1,27.3
181,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/513.png,640,640,2,27.4
182,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/514.png,640,640,2,27.3
183,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/516.png,640,640,1,27.4
184,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/520.png,640,640,5,27.2
185,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/521.png,640,640,4,27.5
186,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/532.png,640,640,3,27.3
187,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/54.png,640,640,1,27.5
188,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/549.png,640,640,4,27.5
189,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/551.png,640,640,2,27.3
190,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/557.png,640,640,4,27.4
191,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/560.png,640,640,2,29.2
192,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/580.png,640,640,2,27.3
193,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/581.png,640,640,2,27.4
194,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/59.png,640,640,2,27.3
195,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/609.png,640,640,2,27.4
196,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/622.png,640,640,3,27.6
197,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/624.png,640,640,5,27.3
198,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/635.png,640,640,2,27.5
199,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/638.png,640,640,1,27.3
200,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/639.png,640,640,3,27.5
201,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/640.png,640,640,3,27.3
202,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/645.png,640,640,1,27.7
203,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/646.png,640,640,2,27.5
204,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/649.png,640,640,2,27.3
205,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/663.png,640,640,3,27.5
206,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/678.png,640,640,1,27.5
207,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/693.png,640,640,1,28.1
208,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/698.png,640,640,2,27.5
209,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/703.png,640,640,1,27.8
210,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/714.png,640,640,2,27.5
211,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/72.png,640,640,2,27.5
212,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/723.png,640,640,2,27.4
213,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/727.png,640,640,1,27.5
214,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/737.png,640,640,3,27.3
215,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/763.png,640,640,4,27.8
216,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/765.png,640,640,4,27.2
217,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/766.png,640,640,4,27.3
218,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/767.png,640,640,1,31.4
219,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/768.png,640,640,4,27.3
220,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/772.png,640,640,3,27.3
221,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/781.png,640,640,1,27.4
222,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/784.png,640,640,2,27.3
223,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/786.png,640,640,1,27.2
224,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/797.png,640,640,1,27.3
225,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/802.png,640,640,3,27.5
226,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/809.png,640,640,2,27.5
227,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/811.png,640,640,2,27.3
228,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/812.png,640,640,2,27.4
229,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/815.png,640,640,1,27.3
230,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/821.png,640,640,2,27.4
231,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/826.png,640,640,3,27.4
232,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/843.png,640,640,1,27.3
233,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/854.png,640,640,3,27.3
234,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/860.png,640,640,1,27.2
235,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/87.png,640,640,7,27.4
236,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/876.png,640,640,2,33.0
237,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/893.png,640,640,1,27.3
238,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/90.png,640,640,4,27.5
239,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/901.png,640,640,1,27.4
240,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/902.png,640,640,3,27.3
241,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/931.png,640,640,3,27.3
242,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/935.png,640,640,3,27.8
243,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/943.png,640,640,1,27.3
244,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/944.png,640,640,1,27.3
245,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/947.png,640,640,2,27.8
246,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/954.png,640,640,2,28.0
247,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/96.png,640,640,6,32.7
248,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/967.png,640,640,3,51.0
249,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/969.png,640,640,1,28.1
250,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/971.png,640,640,3,27.4
251,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/979.png,640,640,2,27.4
