Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
50,83,/app/Datasets/Grapes/test/images/623.jpg,640,640,3,67.7
51,83,/app/Datasets/Grapes/test/images/626.jpg,640,640,1,67.7
52,83,/app/Datasets/Grapes/test/images/63.jpg,640,640,2,73.7
53,83,/app/Datasets/Grapes/test/images/662.jpg,640,640,3,67.7
54,83,/app/Datasets/Grapes/test/images/667.jpg,640,640,4,67.9
55,83,/app/Datasets/Grapes/test/images/682.jpg,640,640,2,76.3
56,83,/app/Datasets/Grapes/test/images/688.jpg,640,640,4,67.7
57,83,/app/Datasets/Grapes/test/images/694.jpg,640,640,5,67.5
58,83,/app/Datasets/Grapes/test/images/740.jpg,640,640,2,67.9
59,83,/app/Datasets/Grapes/test/images/76.jpg,640,640,6,74.5
60,83,/app/Datasets/Grapes/test/images/788.jpg,640,640,5,67.6
61,83,/app/Datasets/Grapes/test/images/792.jpg,640,640,2,67.5
62,83,/app/Datasets/Grapes/test/images/794.jpg,640,640,1,67.6
63,83,/app/Datasets/Grapes/test/images/795.jpg,640,640,12,68.0
64,83,/app/Datasets/Grapes/test/images/81.jpg,640,640,2,68.2
65,83,/app/Datasets/Grapes/test/images/820.jpg,640,640,2,67.7
66,83,/app/Datasets/Grapes/test/images/823.jpg,640,640,1,67.7
67,83,/app/Datasets/Grapes/test/images/835.jpg,640,640,3,67.4
68,83,/app/Datasets/Grapes/test/images/84.jpg,640,640,3,68.0
69,83,/app/Datasets/Grapes/test/images/846.jpg,640,640,1,68.3
70,83,/app/Datasets/Grapes/test/images/859.jpg,640,640,3,68.4
71,83,/app/Datasets/Grapes/test/images/865.jpg,640,640,2,70.6
72,83,/app/Datasets/Grapes/test/images/870.jpg,640,640,7,69.8
73,83,/app/Datasets/Grapes/test/images/874.jpg,640,640,3,68.4
74,83,/app/Datasets/Grapes/test/images/881.jpg,640,640,1,68.8
75,83,/app/Datasets/Grapes/test/images/887.jpg,640,640,4,67.8
76,83,/app/Datasets/Grapes/test/images/894.jpg,640,640,1,67.5
77,83,/app/Datasets/Grapes/test/images/907.jpg,640,640,2,67.8
78,83,/app/Datasets/Grapes/test/images/914.jpg,640,640,7,68.1
79,83,/app/Datasets/Grapes/test/images/925.jpg,640,640,2,68.3
80,83,/app/Datasets/Grapes/test/images/956.jpg,640,640,3,74.8
81,83,/app/Datasets/Grapes/test/images/96.jpg,640,640,3,73.0
82,83,/app/Datasets/Grapes/test/images/965.jpg,640,640,1,67.7
83,83,/app/Datasets/Grapes/test/images/974.jpg,640,640,2,69.1
