Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
31,100,/app/Datasets/Purple_grapes/test/images/1318.png,640,640,5,68.0
32,100,/app/Datasets/Purple_grapes/test/images/1325.png,640,640,8,68.2
33,100,/app/Datasets/Purple_grapes/test/images/1335.png,640,640,5,68.2
34,100,/app/Datasets/Purple_grapes/test/images/1336.png,640,640,3,68.2
35,100,/app/Datasets/Purple_grapes/test/images/1346.png,640,640,2,68.1
36,100,/app/Datasets/Purple_grapes/test/images/1359.png,640,640,7,68.1
37,100,/app/Datasets/Purple_grapes/test/images/1378.png,640,640,7,68.4
38,100,/app/Datasets/Purple_grapes/test/images/1396.png,640,640,6,68.2
39,100,/app/Datasets/Purple_grapes/test/images/1410.png,640,640,9,68.2
40,100,/app/Datasets/Purple_grapes/test/images/1416.png,640,640,3,68.2
41,100,/app/Datasets/Purple_grapes/test/images/1436.png,640,640,7,68.3
42,100,/app/Datasets/Purple_grapes/test/images/1439.png,640,640,5,68.6
43,100,/app/Datasets/Purple_grapes/test/images/1455.png,640,640,4,68.2
44,100,/app/Datasets/Purple_grapes/test/images/1457.png,640,640,4,68.2
45,100,/app/Datasets/Purple_grapes/test/images/1473.png,640,640,6,68.2
46,100,/app/Datasets/Purple_grapes/test/images/1481.png,640,640,4,68.2
47,100,/app/Datasets/Purple_grapes/test/images/1500.png,640,640,4,68.2
48,100,/app/Datasets/Purple_grapes/test/images/1502.png,640,640,3,68.1
49,100,/app/Datasets/Purple_grapes/test/images/1507.png,640,640,5,68.1
50,100,/app/Datasets/Purple_grapes/test/images/1508.png,640,640,3,68.6
51,100,/app/Datasets/Purple_grapes/test/images/1512.png,640,640,1,68.2
52,100,/app/Datasets/Purple_grapes/test/images/1517.png,640,640,4,68.1
53,100,/app/Datasets/Purple_grapes/test/images/1533.png,640,640,2,68.3
54,100,/app/Datasets/Purple_grapes/test/images/1536.png,640,640,2,68.2
55,100,/app/Datasets/Purple_grapes/test/images/1546.png,640,640,4,68.2
56,100,/app/Datasets/Purple_grapes/test/images/1554.png,640,640,2,68.1
57,100,/app/Datasets/Purple_grapes/test/images/1558.png,640,640,4,68.1
58,100,/app/Datasets/Purple_grapes/test/images/1563.png,640,640,5,69.2
59,100,/app/Datasets/Purple_grapes/test/images/1569.png,640,640,7,68.2
60,100,/app/Datasets/Purple_grapes/test/images/1576.png,640,640,7,68.3
61,100,/app/Datasets/Purple_grapes/test/images/1600.png,640,640,4,68.2
62,100,/app/Datasets/Purple_grapes/test/images/1608.png,640,640,6,68.3
63,100,/app/Datasets/Purple_grapes/test/images/1610.png,640,640,5,68.3
64,100,/app/Datasets/Purple_grapes/test/images/1642.png,640,640,6,68.2
65,100,/app/Datasets/Purple_grapes/test/images/1665.png,640,640,7,68.1
66,100,/app/Datasets/Purple_grapes/test/images/1676.png,640,640,3,68.3
67,100,/app/Datasets/Purple_grapes/test/images/1690.png,640,640,7,68.2
68,100,/app/Datasets/Purple_grapes/test/images/1700.png,640,640,6,68.1
69,100,/app/Datasets/Purple_grapes/test/images/1727.png,640,640,3,69.4
70,100,/app/Datasets/Purple_grapes/test/images/1729.png,640,640,6,68.1
71,100,/app/Datasets/Purple_grapes/test/images/1730.png,640,640,1,71.7
72,100,/app/Datasets/Purple_grapes/test/images/1745.png,640,640,7,68.1
73,100,/app/Datasets/Purple_grapes/test/images/1756.png,640,640,5,68.2
74,100,/app/Datasets/Purple_grapes/test/images/1764.png,640,640,5,68.3
75,100,/app/Datasets/Purple_grapes/test/images/1770.png,640,640,7,68.1
76,100,/app/Datasets/Purple_grapes/test/images/1780.png,640,640,3,68.1
77,100,/app/Datasets/Purple_grapes/test/images/1785.png,640,640,6,68.1
78,100,/app/Datasets/Purple_grapes/test/images/1795.png,640,640,5,68.1
79,100,/app/Datasets/Purple_grapes/test/images/1804.png,640,640,6,68.7
80,100,/app/Datasets/Purple_grapes/test/images/1825.png,640,640,4,68.2
81,100,/app/Datasets/Purple_grapes/test/images/1832.png,640,640,5,68.1
82,100,/app/Datasets/Purple_grapes/test/images/1833.png,640,640,4,68.2
83,100,/app/Datasets/Purple_grapes/test/images/1857.png,640,640,5,68.2
84,100,/app/Datasets/Purple_grapes/test/images/1869.png,640,640,9,68.6
85,100,/app/Datasets/Purple_grapes/test/images/1878.png,640,640,1,68.3
86,100,/app/Datasets/Purple_grapes/test/images/1884.png,640,640,5,68.2
87,100,/app/Datasets/Purple_grapes/test/images/1890.png,640,640,8,68.2
88,100,/app/Datasets/Purple_grapes/test/images/1891.png,640,640,7,68.2
89,100,/app/Datasets/Purple_grapes/test/images/1905.png,640,640,3,68.1
90,100,/app/Datasets/Purple_grapes/test/images/1914.png,640,640,6,68.2
91,100,/app/Datasets/Purple_grapes/test/images/1920.png,640,640,8,68.3
92,100,/app/Datasets/Purple_grapes/test/images/1930.png,640,640,8,68.2
93,100,/app/Datasets/Purple_grapes/test/images/1949.png,640,640,4,68.2
94,100,/app/Datasets/Purple_grapes/test/images/955.png,640,640,3,68.1
95,100,/app/Datasets/Purple_grapes/test/images/959.png,640,640,2,68.6
96,100,/app/Datasets/Purple_grapes/test/images/961.png,640,640,3,68.3
97,100,/app/Datasets/Purple_grapes/test/images/987.png,640,640,1,68.2
98,100,/app/Datasets/Purple_grapes/test/images/989.png,640,640,6,68.2
99,100,/app/Datasets/Purple_grapes/test/images/991.png,640,640,2,68.1
100,100,/app/Datasets/Purple_grapes/test/images/997.png,640,640,2,69.0
