Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
26,43,/app/Datasets/Grapes_dataset/test/images/IMG_6506_JPG.rf.da66677a8b747af7c07591b2e0e244e1.jpg,640,640,5,27.6
27,43,/app/Datasets/Grapes_dataset/test/images/IMG_6511_JPG.rf.d28a80bdfc89cf914f404287c5e96cc7.jpg,640,640,4,27.5
28,43,/app/Datasets/Grapes_dataset/test/images/IMG_6514_JPG.rf.f8027aa36a6f86099c1881a43feecdb6.jpg,640,640,7,27.6
29,43,/app/Datasets/Grapes_dataset/test/images/IMG_6515_JPG.rf.4b3e728cf7d0301a9aa58ca467ffb7b8.jpg,640,640,5,27.5
30,43,/app/Datasets/Grapes_dataset/test/images/IMG_6517_JPG.rf.e2b314450904be33a23938da86cfbefe.jpg,640,640,5,27.6
31,43,/app/Datasets/Grapes_dataset/test/images/IMG_6522_JPG.rf.13dbf662b20fbd0cae5812ed250074c5.jpg,640,640,13,27.3
32,43,/app/Datasets/Grapes_dataset/test/images/IMG_6523_JPG.rf.b66627931673993f9b397d955d374394.jpg,640,640,4,27.5
33,43,/app/Datasets/Grapes_dataset/test/images/IMG_6530_JPG.rf.c3b139b566560e27897291161df482c0.jpg,640,640,3,27.4
34,43,/app/Datasets/Grapes_dataset/test/images/IMG_6533_JPG.rf.ae7aaddcdcf4b1ae817fa95f1a9a00c5.jpg,640,640,7,27.5
35,43,/app/Datasets/Grapes_dataset/test/images/IMG_6577_JPG.rf.17a7ac1bc06453a91b042446e9dac838.jpg,640,640,2,27.3
36,43,/app/Datasets/Grapes_dataset/test/images/IMG_6620_JPG.rf.6efc11aaf0b1006f280a5a44882d57dc.jpg,640,640,2,27.6
37,43,/app/Datasets/Grapes_dataset/test/images/IMG_7002_JPG.rf.00fb9a0a7590381b2d50557b7a701b7d.jpg,640,640,1,27.4
38,43,/app/Datasets/Grapes_dataset/test/images/IMG_7050_JPG.rf.48c9c773fd130c51c2d6aee78990e620.jpg,640,640,2,27.5
39,43,/app/Datasets/Grapes_dataset/test/images/IMG_7050_JPG.rf.c71d8b845384957c93bb15abe30d2246.jpg,640,640,2,27.5
40,43,/app/Datasets/Grapes_dataset/test/images/IMG_7053_JPG.rf.3eeef59b7708b9f70fca62de998e7d98.jpg,640,640,2,27.5
41,43,/app/Datasets/Grapes_dataset/test/images/IMG_7056_JPG.rf.cad7dc4c21a25f7a0f9ff03d50edb4d0.jpg,640,640,1,28.5
42,43,/app/Datasets/Grapes_dataset/test/images/IMG_7058_JPG.rf.845b32d0355a8c652053b5b832906d5b.jpg,640,640,1,31.2
43,43,/app/Datasets/Grapes_dataset/test/images/IMG_7063_JPG.rf.073721d093087ec5794e83bd92c3e7e9.jpg,640,640,1,27.4
